studyId,siteName,isPoly,latDD (float),lonDD (float),polyWKT (string),collectionYear,latestYear,earliestYear,genus,species,subspecies,auth,studyTitle (string),investigators (string),webLocation (string),added
database_itrdb_russ036,Pinega,FALSE,64.92,42.5,,1991,1991,1674,Pinus,sylvestris,,L.,Schweingruber - Pinega - PISY - ITRDB RUSS036,"Schweingruber, F.H.",https://doi.org/10.25921/8czy-pa34,FALSE
database_itrdb_russ041,Nonburg,FALSE,65.6,50.63,,1990,1990,1638,Pinus,sylvestris,,L.,Schweingruber - Nonburg - PISY - ITRDB RUSS041,"Schweingruber, F.H.",https://doi.org/10.25921/gyt3-bk41,FALSE
database_itrdb_russ045,Voroney,FALSE,63.43,43.55,,1991,1991,1723,Pinus,sylvestris,,L.,Schweingruber - Voroney - PISY - ITRDB RUSS045,"Schweingruber, F.H.",https://doi.org/10.25921/6b64-5878,FALSE
database_itrdb_russ046,Shchely Bozh,FALSE,66.22,56.33,,1990,1990,1694,Pinus,sylvestris,,L.,Schweingruber - Shchely Bozh - PISY - ITRDB RUSS046,"Schweingruber, F.H.",https://doi.org/10.25921/t6e9-1512,FALSE
database_itrdb_russ050,Zhigansk,FALSE,66.52,122.33,,1991,1991,1564,Pinus,sylvestris,,L.,Schweingruber - Zhigansk - PISY - ITRDB RUSS050,"Schweingruber, F.H.",https://doi.org/10.25921/4z2w-zh63,FALSE
database_itrdb_russ055,Khotugn-Uladan-Tukulan,FALSE,63.38,125.8,,1991,1991,1568,Pinus,sylvestris,,L.,Schweingruber - Khotugn-Uladan-Tukulan - PISY - ITRDB RUSS055,"Schweingruber, F.H.",https://doi.org/10.25921/1z4f-b156,FALSE
database_itrdb_russ058,Charijaga,FALSE,66.88,51.95,,1990,1990,1653,Pinus,sylvestris,,L.,Schweingruber - Charijaga - PISY - ITRDB RUSS058,"Schweingruber, F.H.",https://doi.org/10.25921/9583-2980,FALSE
database_itrdb_russ062,Kedvaran,FALSE,64.25,53.57,,1990,1990,1717,Pinus,sylvestris,,L.,Schweingruber - Kedvaran - PISY - ITRDB RUSS062,"Schweingruber, F.H.",https://doi.org/10.25921/4dwp-bw91,FALSE
database_itrdb_russ073,Zolotica,FALSE,65.33,41.12,,1990,1990,1594,Pinus,sylvestris,,L.,Schweingruber - Zolotica - PISY - ITRDB RUSS073,"Schweingruber, F.H.",https://doi.org/10.25921/pkc3-en98,FALSE
database_itrdb_russ093,Murmashi,FALSE,68.77,32.8,,1992,1992,1715,Pinus,sylvestris,,L.,Schweingruber - Murmashi - PISY - ITRDB RUSS093,"Schweingruber, F.H.",https://doi.org/10.25921/ax7g-vq96,FALSE
database_itrdb_russ100,Polui River Head,FALSE,65.3,69.68,,1991,1991,1674,Pinus,sylvestris,,L.,Schweingruber - Polui River Head - PISY - ITRDB RUSS100,"Schweingruber, F.H.",https://doi.org/10.25921/ttna-mx09,FALSE
database_itrdb_russ125,Alakurtti,FALSE,66.98,30.25,,1992,1992,1699,Pinus,sylvestris,,L.,Schweingruber - Alakurtti - PISY - ITRDB RUSS125,"Schweingruber, F.H.",https://doi.org/10.25921/8a08-md09,FALSE
database_itrdb_russ155,Under Vangapur River A,FALSE,62.93,76.38,,1994,1994,1726,Pinus,sylvestris,,L.,Schweingruber - Under Vangapur River A - PISY - ITRDB RUSS155,"Schweingruber, F.H.",https://doi.org/10.25921/b1ph-tn95,FALSE
database_itrdb_russ182,Verhnutulomskij YlÃ¤-Tuuloma,FALSE,68.65,31.67,,2001,2001,1681,Pinus,sylvestris,,L.,MerilÃ¤inen - Verhnutulomskij YlÃ¤-Tuuloma - PISY - ITRDB RUSS182,"MerilÃ¤inen, J.; Lindholm, M.; Timonen, M.",https://doi.org/10.25921/4v39-sc75,FALSE
database_itrdb_russ192,Kola Peninsula,FALSE,68.42,35.28,,1997,1997,1577,Pinus,sylvestris,,L.,Gervais - Kola Peninsula - PISY - ITRDB RUSS192,"Gervais, B.; MacDonald, G.M.",https://doi.org/10.25921/nhyg-1s36,FALSE
database_itrdb_swed002,Muddas 2 (Recollection of Muddas Site A),FALSE,66.85,20.37,,1972,1972,1532,Pinus,sylvestris,,L.,Jonnson - Muddas 2 (Recollection of Muddas Site A) - PISY - ITRDB SWED002,"Jonnson, B.",https://doi.org/10.25921/211g-2a48,FALSE
database_itrdb_swed004,Muddas National Park A,FALSE,66.85,20.37,,1971,1971,1572,Pinus,sylvestris,,L.,Harlan - Muddas National Park A - PISY - ITRDB SWED004,"Harlan, T.P.; Jonnson, B.",https://doi.org/10.25921/g4f9-ne35,FALSE
database_itrdb_swed006,Muddas National Park B,FALSE,66.78,20.13,,1971,1971,1647,Pinus,sylvestris,,L.,Harlan - Muddas National Park B - PISY - ITRDB SWED006,"Harlan, T.P.",https://doi.org/10.25921/6y0f-nb62,FALSE
database_itrdb_swed007,Arjeplog (Plot 4011) Lapland,FALSE,66.33,18.45,,1974,1974,1553,Pinus,sylvestris,,L.,Jonnson - Arjeplog (Plot 4011) Lapland - PISY - ITRDB SWED007,"Jonnson, B.",https://doi.org/10.25921/pq9f-fk61,FALSE
database_itrdb_swed009,Arosjak,FALSE,67.87,19.42,,1971,1971,1614,Pinus,sylvestris,,L.,Harlan - Arosjak - PISY - ITRDB SWED009,"Harlan, T.P.; Jonnson, B.",https://doi.org/10.25921/9qap-h611,FALSE
database_itrdb_swed018,Kaaresuvanto EnontekiÃ¶,FALSE,68.48,22.15,,1992,1992,1803,Pinus,sylvestris,,L.,MerilÃ¤inen - Kaaresuvanto EnontekiÃ¶ - PISY - ITRDB SWED018,"MerilÃ¤inen, J.; Lindholm, M.; Timonen, M.",https://doi.org/10.25921/8skf-am85,FALSE
database_itrdb_swed019,"TornetrÃ¤sk r+f., Bartoli",FALSE,68.23,19.67,,1980,1980,441,Pinus,sylvestris,,L.,"Schweingruber - TornetrÃ¤sk r+f., Bartoli - PISY - ITRDB SWED019","Schweingruber, F.H.",https://doi.org/10.25921/n84x-bz75,FALSE
database_itrdb_swed020,"TornetrÃ¤sk rez., Bartoli",FALSE,68.23,19.67,,1980,1980,1400,Pinus,sylvestris,,L.,"Schweingruber - TornetrÃ¤sk rez., Bartoli - PISY - ITRDB SWED020","Schweingruber, F.H.",https://doi.org/10.25921/5kqa-ph58,FALSE
database_itrdb_swed021,"TornetrÃ¤sk fos., Bartoli",FALSE,68.23,19.67,,1936,1936,441,Pinus,sylvestris,,L.,"Schweingruber - TornetrÃ¤sk fos., Bartoli - PISY - ITRDB SWED021","Schweingruber, F.H.",https://doi.org/10.25921/jm39-qe83,FALSE
database_itrdb_swed306,Muddas South,FALSE,66.78,20.13,,1983,1983,1667,Pinus,sylvestris,,L.,Briffa - Muddas South - PISY - ITRDB SWED306,"Briffa, K.R.",https://doi.org/10.25921/2whk-ay82,FALSE
database_itrdb_swed319,AngerusjÃ¤rvi,FALSE,67.63,21.77,,1998,1998,1656,Pinus,sylvestris,,L.,Linderholm - AngerusjÃ¤rvi - PISY - ITRDB SWED319,"Linderholm, H.W.",https://doi.org/10.25921/ebfy-6c75,FALSE
database_itrdb_swed330,Kiruna,FALSE,67.9,20.1,,2006,2006,1775,Pinus,sylvestris,,L.,Frank - Kiruna - PISY - ITRDB SWED330,"Frank, D.C.; Esper, J.; BÃ¼ntgen, U.; Wilson, R.J.S.; Verstege, A.; Nievergelt, D.; Grudd, H.",https://doi.org/10.25921/caag-5368,FALSE
database_itrdb_swed331,Kiruna KW,FALSE,67.9,20.1,,2006,2006,1656,Pinus,sylvestris,,L.,Frank - Kiruna KW - PISY - ITRDB SWED331,"Frank, D.C.; Esper, J.; BÃ¼ntgen, U.; Wilson, R.J.S.; Verstege, A.; Nievergelt, D.; Grudd, H.",https://doi.org/10.25921/7hkr-2c42,FALSE
database_itrdb_swed332,TornetrÃ¤sk TR,FALSE,68.2,19.8,,2005,2005,1796,Pinus,sylvestris,,L.,Frank - TornetrÃ¤sk TR - PISY - ITRDB SWED332,"Frank, D.C.; Esper, J.; BÃ¼ntgen, U.; Wilson, R.J.S.; Verstege, A.; Nievergelt, D.; Grudd, H.",https://doi.org/10.25921/g7vp-z612,FALSE
database_itrdb_swed333,TornetrÃ¤sk TW,FALSE,68.2,19.8,,2006,2006,1800,Pinus,sylvestris,,L.,Frank - TornetrÃ¤sk TW - PISY - ITRDB SWED333,"Frank, D.C.; Esper, J.; BÃ¼ntgen, U.; Wilson, R.J.S.; Verstege, A.; Nievergelt, D.; Grudd, H.",https://doi.org/10.25921/j2fq-d856,FALSE
database_itrdb_swed340,Jokkmokk,FALSE,66.65,20.11,,2013,2013,1738,Pinus,sylvestris,,L.,Esper - Jokkmokk Wet - PISY - ITRDB SWED340,"Esper, J.; Konter, O.",https://doi.org/10.25921/6ehd-ka41,FALSE
database_itrdb_swed341,Jokkmokk,FALSE,66.65,20.11,,2013,2013,1715,Pinus,sylvestris,,L.,Esper - Jokkmokk Dry - PISY - ITRDB SWED341,"Esper, J.; Konter, O.",https://doi.org/10.25921/hc0s-dv37,FALSE
database_itrdb_swed342,Kiruna 2,FALSE,67.9,20.1,,2009,2009,1800,Pinus,sylvestris,,L.,Esper - Kiruna Wet - PISY - ITRDB SWED342,"Esper, J.; DÃ¼thorn, E.",https://doi.org/10.25921/5qbk-7z54,FALSE
database_itrdb_swed343,Kiruna 2,FALSE,67.9,20.1,,2009,2009,1809,Pinus,sylvestris,,L.,Esper - Kiruna Dry - PISY - ITRDB SWED343,"Esper, J.; DÃ¼thorn, E.",https://doi.org/10.25921/bxvs-sz86,FALSE
pub_andreu-hayles_spotgartcifiefucc_2019,"Kessi, Inari",FALSE,68.93,28.42,,2003,2003,1508,Pinus,sylvestris,,L.,"GutiÃ©rrez - Kessi, Inari - PISY - ITRDB FINL076","GutiÃ©rrez, E.",https://doi.org/10.25921/j5rd-jd61,FALSE
pub_berner_dcrosapginer_2019,Pinega Nature Reserve,FALSE,64.589,43.176,,2009,2009,1737,Pinus,sylvestris,,L.,Hughes - Pinega Nature Reserve - PISY - ITRDB RUSS281,"Hughes, M.K.; Olchev, A.; Bunn, A.G.; Berner, L.T.; Losleben, M.V.; Novenko, E.",https://doi.org/10.25921/fc9r-gm18,FALSE
pub_grudd_ttwada5atocsaan1ronfs_2008,TornetrÃ¤sk 2012,FALSE,68.2167,19.75,,2010,2010,-5407,Pinus,sylvestris,,L.,Grudd - TornetrÃ¤sk - PISY - ITRDB SWED334,"Grudd, H.",https://doi.org/10.25921/fpp4-yp05,FALSE
database_itrdb_cana153,Coppermine River,FALSE,67.23,-115.92,,1977,1977,1428,Picea,,,A. Dietr.,Jacoby - Coppermine River - PCSP - ITRDB CANA153,"Jacoby, G.C.; D'Arrigo, R.D.; Buckley, B.M.",https://doi.org/10.25921/p529-de22,FALSE
database_itrdb_russ238,W Norilsk,FALSE,69.0167,83.6667,,2000,2000,1664,Larix,,,Mill.,Esper - W Norilsk - LASP - ITRDB RUSS238,"Esper, J.; Nievergelt, D.; Schweingruber, F.H.",https://doi.org/10.25921/gfg9-yx49,FALSE
database_itrdb_russ239,Putorana,FALSE,70.5167,92.95,,2000,2000,1663,Larix,,,Mill.,Esper - Putorana - LASP - ITRDB RUSS239,"Esper, J.; Nievergelt, D.; Schweingruber, F.H.",https://doi.org/10.25921/0wnn-az56,FALSE
